#Data,Import,Orgànica,Àrea CA,Funcional,Econòmica,Nom terc.,Text lliure
2023-03-31,489.99,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/12/2022 A 28/02/2023
2023-03-31,511.41,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/01/2023 A 28/02/2023
2023-03-31,534.6,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/12/2022 A 28/02/2023
2023-03-31,542.43,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC NAU BRIGADA DE 31/01/2023 A 28/02/2023
2023-03-31,551.64,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/01/2023 A 28/02/2023
2023-03-31,599.48,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC LOCAL ACIDS DE 31/01/2023 A 28/02/2023
2023-03-31,644.16,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 01/01/2023 A 28/02/2023
2023-03-31,686.86,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 07/01/2023 A 04/03/2023
2023-03-31,716.05,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CARREGA COTXES ELECTRICS C/ ONZE DE SETEMBRE DE 31/01/2023 A 28/02/2023
2023-03-31,750.84,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 01/01/2023 A 01/03/2023
2023-03-31,777.47,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/01/2023 A 28/02/2023
2023-03-31,830.58,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC EBM GINESTA DE 31/01/2023 A 28/02/2023
2023-03-31,919.68,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC EBM BADABADOC DE 31/01/2023 A 28/02/2023
2023-03-31,1030.97,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC BIBLIOTECA DE 31/01/2023 A 28/02/2023
2023-03-31,1217.73,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CAMP DE FUTBOL DE 31/01/2023 A 28/02/2023
2023-03-31,1796.4,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/01/2023 A 28/02/2023
2023-03-31,1986.74,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ESCOLA ROSER CAPDEVILA DE 31/01/2023 A 28/02/2023
2023-03-31,2078.83,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC EDIFICI AJUNTAMENT DE 31/01/2023 A 28/02/2023
2023-03-31,2376.45,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ESCOLA DE LA VILA DE 31/01/2023 A 28/02/2023
2023-03-31,2774.08,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/01/2023 A 28/02/2023
2023-03-31,3458.72,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS CENTRE CIVIC DE 01/12/2022 A 02/02/2023
2023-03-31,3717.6,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC EL ROURE DE 31/01/2023 A 28/02/2023
2023-03-31,554.18,06,Serveis municipals i via pública,,,"EQUIPS D'OFICINA SALVANS, S.L.",COMPRA FOTOCOPIADORA MULTIFUNCIÓ BRIGADA MUNICIPAL
2023-03-31,60.5,03,Seguretat ciutadana,,,ESPAIS CARDIOPROTEGITS CATALUNYA,LOT 5 ACM MANTENIMENT INTEGRAL APARELLS DEA
2023-03-31,880,20,Promoció econòmica,,,"FARRÉS GARCIA, MERITXELL","FORMACIÓ """"TIK TOK PER A NEGOCIS"""" - CAN GAVARRA"
2023-03-31,1479.6,02,Serveis generals,,,FEDERACIO DE MUNICIPIS DE CATALUNYA,QUOTA 2023
2023-03-31,300,02,Serveis generals,,,FEDERACION ESPAÑOLA DE MUNICIPIOS Y PROVINCIAS,QUOTA ASSOCIAT 2023
2023-03-31,419.99,02,Serveis generals,,,FIATC MUTUA DE SEGUROS Y REASEGUROS,ASSEGURANÇA VEHÍCLE DEL 17-03-23 S 17-03-2024
2023-03-31,127.44,06,Serveis municipals i via pública,,,"FOMENT DEL RECICLATGE, S.A.",LLOGUER CONTENIDOR CEMENTIRI FEBRER 2023
2023-03-31,1867.5,17,Ocupació,,,"GIMENEZ GARCIA, EDUARD","DOCENCIA TRACTAMENT DE DADES, TEXTOS I DOCUMENTACIÓ 22/FOAP/621/0177"
2023-03-31,1375.92,09,"Comunicació, participació ciutadana i qualitat democràtica",,,"IMPREMTA PAGES, SL",BUTLLETI Nª 205 MARÇ 2023
2023-03-31,977.08,06,Serveis municipals i via pública,,,J COPLASTIC IBERICA 2000 S.L.,SUBMINISTRAMENT TAPES I TAPONS RECANVI CONTENIDORS
2023-03-31,36.35,02,Serveis generals,,,"JM BRUNEAU ESPAÑA, S.A.",MATERIAL OFICINA EDIFICI AJUNTAMENT
2023-03-31,514.49,02,Serveis generals,,,"JM BRUNEAU ESPAÑA, S.A.",MATERIAL OFICINA EDIFICI AJUNTAMENT
2023-03-31,199.65,11,Educació,,,LA DINAMO FUNDACIO,XERRADA SOBRE L'HABITATGE COOPERATIU EN LA SETMANA CULTURAL CENTRE FORMACIÓ ADULTS
2023-03-31,477.95,02,Serveis generals,,,"LISBONA MILLAN, CARMEN",LLOGUER LOCAL JUTJAT DE PAU ABRIL 2023
2023-03-31,9.67,03,Seguretat ciutadana,,,"MARCTECNIC POLINYA, S. L.",COMPRA MATERIAL OFICINA POLICIA LOCAL
2023-03-31,550,16,Serveis socials,,,"MARSAL SOLER ANGEL I CIA, CB",LLOGUER PIS SOCIAL C/CADÍ - ABRIL 2023
2023-03-31,662,16,Serveis socials,,,"MARTIN LLAMAS, MARIA JESUS",LLOGUER PIS SOCIAL C/ROMANI 2 - ABRIL 2023
2023-03-31,181.5,18,Serveis de manteniment d'edificis i inversions,,,"MOLINER LOPEZ, FERRAN",REPARACIÓ LAVABO CREU ROJA
2023-03-31,1645.6,03,Seguretat ciutadana,,,"MUELAS NAVARRETE, RAFAEL",SERVEI GRUA POLICIA LOCAL FEBRER 2023
2023-03-31,22.12,18,Serveis de manteniment d'edificis i inversions,,,"NEUMATICOS SOLEDAD, S.L.",REPARACIÓ PUNXADA VEHICLE 
2023-03-31,328.68,18,Serveis de manteniment d'edificis i inversions,,,"NEUMATICOS SOLEDAD, S.L.",RPARACIÓ PUNXADA I CANVI BATERIA - MANTENIMENT VEHICLE
2023-03-31,657.76,02,Serveis generals,,,PAPERERIA MARIA CRISTINA GRUP,CADIRES OFICINA POLICIA LOCAL
2023-03-31,580.8,21,Gent gran,,,"PUERTAS OCAÑA, CARMEN",TALLER BALL GENT GRAN GENER 2023
2023-03-31,759,06,Serveis municipals i via pública,,,PUNT VERD SERVEIS S.A.T. CAT,PODA BIODEGRADABLES -FEBRER 2023-
2023-03-31,119.99,01,Presidència-Òrgans de govern,,,"REFRUITING, SL",4 LOTS QUE FALTAVEN DE NADAL PERSONAL AJUNTAMENT
2023-03-31,1754.57,20,Promoció econòmica,,,"REFRUITING, SL",PROGRAMA AES AMERC - CISTELLA DE LA FRUITA - CAN GAVARRA
2023-03-31,996,17,Ocupació,,,"ROIG RAIG, LAURA",DOCÈNCIA ENREGISTRAMENT DE DADES 22/FOAP/621/0177603/004
2023-03-31,35,01,Presidència-Òrgans de govern,,,"RUÍZ CARMONA, NADIA (EL JARDINET DE LES FADES)",RAM VARIAT ANIVERSARI CIUTADÀ 100 ANYS
2023-03-31,35,01,Presidència-Òrgans de govern,,,"RUÍZ CARMONA, NADIA (EL JARDINET DE LES FADES)",RAM DE NAIXEMENT
2023-03-31,61.14,21,Gent gran,,,"RUÍZ CARMONA, NADIA (EL JARDINET DE LES FADES)",PLANTES GENT GRAN
2023-03-31,150,01,Presidència-Òrgans de govern,,,"RUÍZ CARMONA, NADIA (EL JARDINET DE LES FADES)",RAM FLORS CENTRE MORTUORI
2023-03-31,1650,11,Educació,,,"RUIZ PALMA, RAFAEL MARIA",CURS DE FOTOGRAFIA 3R TRIMESTRE CURS 2022
2023-03-31,2964.5,06,Serveis municipals i via pública,,,"SALA BARTOLI, ROGER",PROSPECCIÓ GEORADAR CEMENTIRI
2023-03-31,49.57,18,Serveis de manteniment d'edificis i inversions,,,"SALTOKI BARBERÀ, SL",MATERIAL BRIGADA
2023-03-31,186.88,18,Serveis de manteniment d'edificis i inversions,,,"SALTOKI BARBERÀ, SL",MATERIAL BRIGADA MANTENIMENT CASAL DE JOVES
2023-03-31,45.98,18,Serveis de manteniment d'edificis i inversions,,,"SEGARRA BATET, JORGE",MATERIAL MANTENIMENT ESCOLA ROSER CAPDEVILA
2023-03-31,64.4,18,Serveis de manteniment d'edificis i inversions,,,"SERVEIS VIALS DEL VALLES, S.L.U.",SUBMINISTRAMENT SENYAL D'ALUMINI
2023-03-31,361.7,10,Joventut,,,"SERVICIOS SEMAT, S.A.",NETEJA PATIS OBERTS -FEBRER 2023-
2023-03-31,594.69,07,Medi ambient,,,"SGAB, SOCIEDAD GENERAL DE AGUAS DE BARCELONA, S.A.U.",NOU ARMARI INSTAL·LACIONS HORTS MUNICIPALS
2023-03-31,28301.48,07,Medi ambient,,,"SGAB, SOCIEDAD GENERAL DE AGUAS DE BARCELONA, S.A.U.",OBRES MILLORA HORTS MUNICIPALS
2023-03-31,394.39,18,Serveis de manteniment d'edificis i inversions,,,"TALLERES ALFA TORRES, S.A.",MANTENIMENT QUATRIMESTRAL PORTA BIBLIOTECA
2023-03-31,77.2,18,Serveis de manteniment d'edificis i inversions,,,"TALLERES PALAUTORDERA, S.A.",PILAR REFORÇAT PER TANCA A PISTA POLIESPORTIVA EL TURÓ
2023-03-31,71.5,06,Serveis municipals i via pública,,,"TANATORI DE MASCOTES 2021, S.L.",INCINERACIÓ OVELLA (MENYS DE 40KG) FEBRER 2023
2023-03-31,750,20,Promoció econòmica,,,"TRIVIERE, SEBASTIAN",CURS COM FER UN QUADRE DE COMANDAMENT EN GESTIÓ LOGÍSTICA - FORMACIÓ LOGINCAT
2023-03-31,600,20,Promoció econòmica,,,"VISIUM GLOBAL BUSINESS SOLUTIONS, SL",CURS PRINCIPALS PREGUNTES I RESPOSTES PER INICIAR-NOS EN L'EXPORTACIÓ - FORMACIÓ LOGINCAT
2023-03-31,0.99,03,Seguretat ciutadana,,,"ZENON DIGITAL RADIO, SL.",ARRENDAMENT FINANCER 6 TERMINALS PORTATILS POLICIA LOCAL - MARÇ 2023
2023-03-31,4.8,02,Serveis generals,,,"ZENON DIGITAL RADIO, SL.",ARRENDAMENT FINANCER 6 TERMINALS PORTATILS POLICIA LOCAL - MARÇ 2023
2023-03-31,7.94,03,Seguretat ciutadana,,,"ZENON DIGITAL RADIO, SL.",ARRENDAMENT FINANCER 6 TERMINALS PORTATILS POLICIA LOCAL - MARÇ 2023
2023-03-31,111.59,03,Seguretat ciutadana,,,"ZENON DIGITAL RADIO, SL.",ARRENDAMENT FINANCER 6 TERMINALS PORTATILS POLICIA LOCAL - MARÇ 2023
2023-04-19,100.33,10,Joventut,,,JOVENTUT,MATERIAL DIVERS CARNESTOLTES - BESTRETA JOVENTUT
2023-04-19,170,10,Joventut,,,JOVENTUT,LASERTAG - BESTRETA JOVENTUT
2023-04-19,2095.48,08,Cultura,,,"ADO CERRAMIENTOS METÀLICOS, SA",BARANES DE SEGURETAT BIBLIOTECA MUNICIPAL
2023-04-19,3775.2,18,Serveis de manteniment d'edificis i inversions,,,"CAMACHO JIMÉNEZ, ANTONIO",BARANA RAMPA CAN GAVARRA
2023-04-19,4404.35,06,Serveis municipals i via pública,,,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,ENTRADES TONES FRACCIÓ FORM DEL MES DE FEBRER 2023
2023-04-19,18761.18,06,Serveis municipals i via pública,,,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,ENTRADES TONES FRACCIÓ RESTA AL CTR-VALLÈS DEL MES DE FEBRER 2023
2023-04-19,5989.5,18,Serveis de manteniment d'edificis i inversions,,,"COPAVI OBRES I SERVEIS, S.L.",MANTENIMENT ESPAI COMPETICIONS PETANCA
2023-04-19,4771.72,06,Serveis municipals i via pública,,,"DULECENTRE, S.A.",REPARACIÓ MECÀNICA DE L'ESCOMBRADORA MUNICIPAL
2023-04-19,3484.8,02,Serveis generals,,,"EDATALIA DATA SOLUTIONS, SL",LLICENCIA SOFTWARE SIGNATURA BIOMÈTRICA DIGITAL DE NOVEMBRE '22 A NOVEMBRE '23
2023-04-19,4979,16,Serveis socials,,,EL GRUP DE POLINYA,DINAMITZACIÓ AULA TARDA -MARÇ 2023-
2023-04-19,9318.82,08,Cultura,,,"METALUNDIA, SL",PRESTATGERIES MOBLES BIBLIOTECA
2023-04-19,4536,17,Ocupació,,,"MORANCHO JULIA, ESTHER",DOCENCIA MODUL MF 1019_2 - 22/FOAP/621/0177603/001
2023-04-19,24549.18,06,Serveis municipals i via pública,,,"PROCEDIMIENTO DE ASEO URBANO PAU, S.A.",MANTENIMENT JARDINERIA MARÇ 2023
2023-04-19,32.15,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS MARÇ 2023
2023-04-19,65.49,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS MARÇ 2023
2023-04-19,65.64,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS MARÇ 2023
2023-04-19,98.99,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS MARÇ 2023
2023-04-19,123.64,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS MARÇ 2023
2023-04-19,164.98,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS MARÇ 2023
2023-04-19,181.72,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS MARÇ 2023
2023-04-19,276.13,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS MARÇ 2023
2023-04-19,438.14,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS MARÇ 2023
2023-04-19,595.65,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS MARÇ 2023
2023-04-19,630.68,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS MARÇ 2023
2023-04-19,661.28,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS MARÇ 2023
2023-04-19,1393.92,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS MARÇ 2023
2023-04-19,1531.71,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS MARÇ 2023
2023-04-19,204.4,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA DEPENDENCIES MUNICIPALS -MARÇ 2023-
2023-04-19,208.23,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA DEPENDENCIES MUNICIPALS -MARÇ 2023-
2023-04-19,414.75,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA DEPENDENCIES MUNICIPALS -MARÇ 2023-
2023-04-19,415.04,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA DEPENDENCIES MUNICIPALS -MARÇ 2023-
2023-04-19,626.86,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA DEPENDENCIES MUNICIPALS -MARÇ 2023-
2023-04-19,783.02,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA DEPENDENCIES MUNICIPALS -MARÇ 2023-
2023-04-19,830.07,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA DEPENDENCIES MUNICIPALS -MARÇ 2023-
2023-04-19,942.72,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA DEPENDENCIES MUNICIPALS -MARÇ 2023-
2023-04-19,1044.79,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA DEPENDENCIES MUNICIPALS -MARÇ 2023-
2023-04-19,1748.9,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA DEPENDENCIES MUNICIPALS -MARÇ 2023-
2023-04-19,2774.97,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA DEPENDENCIES MUNICIPALS -MARÇ 2023-
2023-04-19,3772.55,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA DEPENDENCIES MUNICIPALS -MARÇ 2023-
2023-04-19,3994.22,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA DEPENDENCIES MUNICIPALS -MARÇ 2023-
2023-04-19,4188.17,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA DEPENDENCIES MUNICIPALS -MARÇ 2023-
2023-04-19,8828.2,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA DEPENDENCIES MUNICIPALS -MARÇ 2023-
2023-04-19,8870.79,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA DEPENDENCIES MUNICIPALS -MARÇ 2023-
2023-04-19,4673.63,06,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",LLOGUER RECOL·LECTOR DE CÀRREGA POSTERIOR GENER 2023
2023-04-19,12909.91,06,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",REPARACIÓ CAIXA CANVI CAMIÓ RECOL·LECTOR
2023-04-19,38064.28,06,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",NETEJA VIÀRIA MARÇ 2023
2023-04-19,15449.86,06,Serveis municipals i via pública,,,"SPORTISE CREATIVE SOLUTIONS, SL",SERVEI DE MANTENIMENT ZONA ESPORTIVA DEL TURÓ - MARÇ 2023
2023-04-19,4237.41,10,Joventut,,,"TALLER D'ART, CULTURA I CREACIO, SL",SERVEI DE DINAMITZACIÓ JUVENIL - MARÇ 2023
2023-04-19,919.6,05,Obres,,,"TRATAMIENTO ACONDICIONAMIENTO DE LADERAS Y OBRAS, S.A. (TALYO)",CERTIFICACIÓ 2 PROJECTE DE MILLORA DE LA PANTALLA VEGETAL PASSEIG JOAN FUSTER
2023-04-19,1430.14,05,Obres,,,"TRATAMIENTO ACONDICIONAMIENTO DE LADERAS Y OBRAS, S.A. (TALYO)",CERTIFICACIÓ 2 PROJECTE DE MILLORA DE LA PANTALLA VEGETAL PASSEIG JOAN FUSTER
2023-04-19,12722.27,05,Obres,,,"TRATAMIENTO ACONDICIONAMIENTO DE LADERAS Y OBRAS, S.A. (TALYO)",CERTIFICACIÓ 2 PROJECTE DE MILLORA DE LA PANTALLA VEGETAL PASSEIG JOAN FUSTER
2023-04-19,20924.28,05,Obres,,,"TRATAMIENTO ACONDICIONAMIENTO DE LADERAS Y OBRAS, S.A. (TALYO)",CERTIFICACIÓ 2 PROJECTE DE MILLORA DE LA PANTALLA VEGETAL PASSEIG JOAN FUSTER
2023-04-20,1772.1,10,Joventut,,,7 D'AVENTURA S.L.,SERVEI DE PATIS OBERTS MARÇ 2023
2023-04-20,17.76,11,Educació,,,"ABACUS, S.COOP.C.L.",LLIBRE LES NOSTRES MARES PER TUTOR/ES PREMIATS CERTAMENT ATENEA 2022/2023
2023-04-20,54.4,11,Educació,,,"ABACUS, S.COOP.C.L.",LLIBRES EDUCACIÓ INFANTIL
2023-04-20,1198.06,14,Dona i igualtat,,,"ADAMUZ PASTOR, MONICA",SUPORT PSICOLÒGIC DONES I FILLS/ES EN SITUACIÓ DE VULNERABILITAT MARÇ 2023
2023-04-20,840.95,08,Cultura,,,"AGUILAR BARJUAN SPORTS, SL",SERVEI INFLABLES FESTA MAJOR HIVERN.
2023-04-20,266.38,20,Promoció econòmica,,,"ALGORITMOS, PROCESOS Y DISEÑOS, S.A.",ARRENDAMENT 17 EQUIPS PORTÀTILS FORMACIÓ CAN GAVARRA MARÇ 2023
2023-04-20,2325.35,02,Serveis generals,,,"AULOCE, S.A.",SUBSCRIPCIÓ ESPUBLICO
2023-04-20,500,02,Serveis generals,,,"AUTOESCOLA BRAULIO, SL",FORMACIÓ PERMÍS DE CONDUIR CAMIÓ C+
2023-04-20,1430,10,Joventut,,,"AVANT GRUP BARDET, SL",TRASLLAT A LA FIRA DE SABADELL
2023-04-20,13.58,02,Serveis generals,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT FINANCER 3 WORKSTATION + 3 MONITORS VT. 21/03/2023
2023-04-20,103.41,02,Serveis generals,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT FINANCER 3 WORKSTATION + 3 MONITORS VT. 21/03/2023
2023-04-20,2.76,02,Serveis generals,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT FINANCER 10 PC'S - VTO 27/03/2023
2023-04-20,517.73,02,Serveis generals,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT FINANCER 10 PC'S - VTO 27/03/2023
2023-04-20,108.9,18,Serveis de manteniment d'edificis i inversions,,,"BARROSO FERNANDEZ, BALDOMERO",MANTENIMENT PORTA ESCOLA ROSER CAPDEVILA
2023-04-20,925.65,18,Serveis de manteniment d'edificis i inversions,,,"BARROSO FERNANDEZ, BALDOMERO",CANVI 3 MOTORS PERSIANA EBM GINESTA
2023-04-20,302.5,06,Serveis municipals i via pública,,,"CABALLE SALAS, ESTEVE",MANTENIMENT JARDINERIA ACiDS MARÇ 2023
2023-04-20,804.65,18,Serveis de manteniment d'edificis i inversions,,,"CAMACHO JIMÉNEZ, ANTONIO",REPARACIÓ PORTA CASAL DE JOVES
2023-04-20,2041.88,08,Cultura,,,"CAN CUFI RESTAURACION Y SERVICIOS, S.L.U.",RESERVA PAELLA FESTA MAJOR ESTIU
2023-04-20,2.36,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",COMPRA MATERIAL BRIGADA MANTENIMENT EBM GINESTA
2023-04-20,7.88,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",COMPRA MATERIAL BRIGADA MANTENIMENT PETANCA
2023-04-20,12.96,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",COMPRA MATERIAL BRIGADA MANTENIMENT CASAL DE JOVES
2023-04-20,45.67,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",COMPRA MATERIAL BRIGADA MANTENIMENT DEPARTAMENT TERRITORI
2023-04-20,62.21,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",COMPRA MATERIAL BRIGADA MANTENIMENT EDIFICI AJUNTAMENT
2023-04-20,308.34,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",COMPRA MATERIAL BRIGADA MANTENIMENT CAMP DE FUTBOL
2023-04-20,459.8,18,Serveis de manteniment d'edificis i inversions,,,"CARALT ANGUERA, JORDI",AIXECAMENT TOPOGRAFIC C/LLEIDA
2023-04-20,323.75,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",3 COMANDAMENTS EBM BADABADOC
2023-04-20,10.44,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",QUOTA MANTENIMENT CLIMA EDIFICIS MUNICIPALS FEBRER 2023
2023-04-20,61.92,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",QUOTA MANTENIMENT CLIMA EDIFICIS MUNICIPALS FEBRER 2023
2023-04-20,61.92,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",QUOTA MANTENIMENT CLIMA EDIFICIS MUNICIPALS FEBRER 2023
2023-04-20,61.92,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",QUOTA MANTENIMENT CLIMA EDIFICIS MUNICIPALS FEBRER 2023
2023-04-20,72.36,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",QUOTA MANTENIMENT CLIMA EDIFICIS MUNICIPALS FEBRER 2023
2023-04-20,140.89,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",QUOTA MANTENIMENT CLIMA EDIFICIS MUNICIPALS FEBRER 2023
2023-04-20,258.47,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",QUOTA MANTENIMENT CLIMA EDIFICIS MUNICIPALS FEBRER 2023
2023-04-20,284.56,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",QUOTA MANTENIMENT CLIMA EDIFICIS MUNICIPALS FEBRER 2023
2023-04-20,305.43,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",QUOTA MANTENIMENT CLIMA EDIFICIS MUNICIPALS FEBRER 2023
2023-04-20,384.75,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",QUOTA MANTENIMENT CLIMA EDIFICIS MUNICIPALS FEBRER 2023
2023-04-20,591.04,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",QUOTA MANTENIMENT CLIMA EDIFICIS MUNICIPALS FEBRER 2023
2023-04-20,10.44,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",QUOTA MANTENIMENT CLIMA EDFICIS MUNICIPALS MARÇ 2023
2023-04-20,61.92,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",QUOTA MANTENIMENT CLIMA EDFICIS MUNICIPALS MARÇ 2023
2023-04-20,61.92,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",QUOTA MANTENIMENT CLIMA EDFICIS MUNICIPALS MARÇ 2023
2023-04-20,61.92,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",QUOTA MANTENIMENT CLIMA EDFICIS MUNICIPALS MARÇ 2023
